track_id x_start x_end y_start y_end z_start z_end dE
1 23.517776815473063 23.51799256224158 30.99192189493762 30.991984920266354 19.717243450323775 20.134282629002435 0.0008351775730190417
1 23.51799256224158 23.511023370051753 30.991984920266354 30.99415440499212 20.134282629002435 23.761368654190623 0.006514522962199704
1 23.511023370051753 23.50932350697006 30.99415440499212 30.99547518868642 23.761368654190623 24.19840148847639 0.0007978198471457659
1 23.50932350697006 23.503284341838782 30.99547518868642 31.000907549032842 24.19840148847639 26.268890476642937 0.003993694359198104
1 23.503284341838782 23.4924786998174 31.000907549032842 30.99819607984893 26.268890476642937 30.3648822145799 0.007621341949414152
1 23.4924786998174 23.492446413885173 30.99819607984893 30.998230886805764 30.3648822145799 30.376095878193908 2.0013370507419507e-05
1 23.492446413885173 23.491963100318063 30.998230886805764 30.998840671181696 30.376095878193908 30.552612415552716 0.0002770347717932576
1 23.491963100318063 23.484965147864152 30.998840671181696 30.99684439567432 30.552612415552716 32.76680539342111 0.004296797406165556
1 23.484965147864152 23.48385577539518 30.99684439567432 30.99689227624159 32.76680539342111 32.81787478820018 0.0001032391560948563
1 23.48385577539518 23.451668993038524 30.99689227624159 30.993628382316736 32.81787478820018 33.107501679148 0.0006113654635219872
1 23.451668993038524 23.447716090490882 30.993628382316736 30.999621653113326 33.107501679148 33.1557488129049 8.843847462919659e-05
1 23.447716090490882 23.444499046938763 30.999621653113326 31.014721248986604 33.1557488129049 33.24135578823823 0.00016391555899231572
1 23.444499046938763 23.37688853016156 31.014721248986604 31.27249939594512 33.24135578823823 35.015815753311074 0.00341801174079943
1 23.37688853016156 23.3659199576674 31.27249939594512 31.30230453739397 35.015815753311074 35.136239112685615 0.0002289613624479619
1 23.3659199576674 23.26337903625404 31.30230453739397 31.668656417082865 35.136239112685615 36.146717085025216 0.002048763329300532
1 23.26337903625404 23.381483058608186 31.668656417082865 32.22794857319441 36.146717085025216 37.04901522236169 0.0021436090835586087
1 23.381483058608186 23.703514979904615 32.22794857319441 32.58252831709167 37.04901522236169 37.70678672281764 0.00193649973610109
1 23.703514979904615 23.913437947831724 32.58252831709167 32.759647716472024 37.70678672281764 38.155446953819464 0.001102016693431532
1 23.913437947831724 23.951452947175344 32.759647716472024 32.73936239001467 38.155446953819464 38.396582031862444 0.0005083504001810387
1 23.951452947175344 24.078050965273533 32.73936239001467 32.602846421785564 38.396582031862444 38.66112611414238 0.0007036935110326346
1 24.078050965273533 24.26569473888555 32.602846421785564 32.69026679422716 38.66112611414238 38.78019930942044 0.0004965483462997811
1 24.26569473888555 24.424702283423233 32.69026679422716 32.69679179053439 38.78019930942044 38.854483613979184 0.0004115634177186401
1 24.424702283423233 24.332018086559543 32.69679179053439 32.76536525067082 38.854483613979184 38.82548435963764 0.0004537572344075672
1 24.332018086559543 24.36210117663245 32.76536525067082 32.758800019864246 38.82548435963764 38.78587055927026 0.0002750915746062252
1 24.36210117663245 24.359734895821212 32.758800019864246 32.77213071738506 38.78587055927026 38.78634326159424 0.0002080024265709416
1 23.951452947175344 25.22767050776336 32.73936239001467 33.47893325822577 38.396582031862444 44.775164807928945 0.0
1 25.22767050776336 24.165363745142244 33.47893325822577 32.003346751299134 44.775164807928945 44.61850299785071 0.0
1 24.165363745142244 21.567969096414767 32.003346751299134 26.54533264493513 44.61850299785071 39.382715107472166 0.0
1 21.567969096414767 20.76326068122508 26.54533264493513 27.804854002955167 39.382715107472166 40.325826374257105 0.0
1 20.76326068122508 20.41797133788103 27.804854002955167 26.823326481469962 40.325826374257105 40.13666557119165 3.1776e-06
1 20.41797133788103 20.418805214337027 26.823326481469962 26.822658759449148 40.13666557119165 40.13772147679872 5.6778462374264226e-05
1 20.76326068122508 20.763245700729442 27.804854002955167 27.804969297756315 40.325826374257105 40.325879767976 1.394476598444514e-05
1 21.567969096414767 21.56797301739488 26.54533264493513 26.54508553599827 39.382715107472166 39.382501005055715 2.386536666036175e-05
1 24.165363745142244 24.165357221579047 32.003346751299134 32.003343064520806 44.61850299785071 44.61851613323996 3.947754411829943e-06
1 25.22767050776336 25.22795818637525 33.47893325822577 33.4792605373749 44.775164807928945 44.77564054521689 3.5083857638724656e-05
1 23.913437947831724 23.91012398284041 32.759647716472024 32.82071772209478 38.155446953819464 38.204823750841356 0.00039075482258493045
1 23.91012398284041 23.93164303660096 32.82071772209478 32.819407135216636 38.204823750841356 38.204026904190414 0.000278364561853525
1 23.381483058608186 24.21314783578263 32.22794857319441 34.19239487073574 37.04901522236169 39.113982402768656 0.0
1 24.21314783578263 25.72456024513184 34.19239487073574 35.332830587931404 39.113982402768656 38.94605042917858 0.0
1 25.72456024513184 26.2919711963173 35.332830587931404 35.578669913323054 38.94605042917858 37.555767548473106 3.1776e-06
1 26.2919711963173 26.284614168965675 35.578669913323054 35.57439465931592 37.555767548473106 37.55523271105649 0.00015677502342369232
2 81.13815563710435 81.13823069828696 73.5945808131159 73.5944211480249 36.01910355721888 36.50255319141837 0.0009005992394674611
2 81.13823069828696 81.14207978632332 73.5944211480249 73.59075874321996 36.50255319141837 38.19899635267397 0.003483582272246702
2 81.14207978632332 81.14238846621006 73.59075874321996 73.59024681338926 38.19899635267397 38.367179342657195 0.00029591715162787343
2 81.14238846621006 81.1427625419032 73.59024681338926 73.58781492759526 38.367179342657195 39.10053774843534 0.0012836197289520677
2 81.1427625419032 81.14390647441732 73.58781492759526 73.581848423172 39.10053774843534 40.592165898694 0.002881254623233004
2 81.14390647441732 81.14414004028268 73.581848423172 73.58071661378096 40.592165898694 40.82171253543361 0.0003870976871283131
2 81.14414004028268 81.14460017307177 73.58071661378096 73.56599895040392 40.82171253543361 43.734043612461356 0.005655793639420299
2 81.14460017307177 81.13774823874009 73.56599895040392 73.56299543546938 43.734043612461356 45.71489951799631 0.00391719477512484
2 81.13774823874009 81.12393369762724 73.56299543546938 73.5654059859052 45.71489951799631 47.38653669891248 0.003317769270123271
2 81.12393369762724 81.11685948141317 73.5654059859052 73.56633095422667 47.38653669891248 48.04899066748193 0.0011759760588868342
2 81.11685948141317 81.11426327530721 73.56633095422667 73.56663293269872 48.04899066748193 48.28544953257749 0.00042534485855804776
2 81.11426327530721 81.1090815864966 73.56663293269872 73.56622939237307 48.28544953257749 48.71854868950878 0.0007962551221025881
2 81.1090815864966 81.09696714009371 73.56622939237307 73.56438947927043 48.71854868950878 49.72350780033281 0.0016809140642685292
2 81.09696714009371 81.08972235088197 73.56438947927043 73.56307652902811 49.72350780033281 50.28153438817713 0.0010660556950032277
2 81.08972235088197 81.05919430275654 73.56307652902811 73.55680508536483 50.28153438817713 52.971178134758304 0.005082515197351772
2 81.05919430275654 81.05668100906072 73.55680508536483 73.5565245019487 52.971178134758304 53.18445347864593 0.0003510207938577279
2 81.05668100906072 81.04900705827994 73.5565245019487 73.55591686778173 53.18445347864593 53.92327886151782 0.0013013459548755712
2 81.04900705827994 81.03461988393519 73.55591686778173 73.55313943768384 53.92327886151782 55.016921691785555 0.0018820495371222304
2 81.03461988393519 81.01278611609253 73.55313943768384 73.54593516706082 55.016921691785555 56.537053468354365 0.0027631387541498026
2 81.01278611609253 81.00242728671826 73.54593516706082 73.54370622318439 56.537053468354365 57.12199731707301 0.0011497515656901669
2 81.00242728671826 80.98617841075445 73.54370622318439 73.53934536746797 57.12199731707301 57.98476853307379 0.0014930587952733255
2 80.98617841075445 80.97542359907402 73.53934536746797 73.53616445528128 57.98476853307379 58.556534593696036 0.0010570998817745047
2 80.97542359907402 80.97321339565266 73.53616445528128 73.53558495235168 58.556534593696036 58.66370015027867 0.00015841342362147147
2 80.97321339565266 80.93923129986673 73.53558495235168 73.52444541478538 58.66370015027867 60.275070711722265 0.0028932848439907777
2 80.93923129986673 80.92841745077891 73.52444541478538 73.52034921370412 60.275070711722265 60.850236747137004 0.0010937204578543355
2 80.92841745077891 80.91917593053779 73.52034921370412 73.51664140951452 60.850236747137004 61.363643585599064 0.0011466239697504987
2 80.91917593053779 80.916961436191 73.51664140951452 73.51558483025676 61.363643585599064 61.484576154816224 0.00034483919867646536
2 80.916961436191 80.88868408721437 73.51558483025676 73.49938409409572 61.484576154816224 62.9714541551351 0.0031551688154921637
2 80.88868408721437 80.8811849572777 73.49938409409572 73.49465242190698 62.9714541551351 63.37248553047451 0.001073666471208887
2 80.8811849572777 80.87812327915391 73.49465242190698 73.49271532379404 63.37248553047451 63.53606063300309 0.0003257155520547024
2 80.87812327915391 80.87764322764244 73.49271532379404 73.49241229219261 63.53606063300309 63.56211221383094 3.671768708071995e-05
2 80.87764322764244 80.83659140887546 73.49241229219261 73.464974743615 63.56211221383094 65.9301164056931 0.004655986953225673
2 80.83659140887546 80.7977038340873 73.464974743615 73.43514144268424 65.9301164056931 67.81635065632075 0.00365246938664025
2 80.7977038340873 80.78863951776026 73.43514144268424 73.42693610503535 67.81635065632075 68.2011224881131 0.0007797169071580261
2 80.78863951776026 80.76433525266067 73.42693610503535 73.41333917265712 68.2011224881131 69.01715495599873 0.0015978464627250377
2 80.76433525266067 80.74206891083128 73.41333917265712 73.40518594977418 69.01715495599873 69.68087026658571 0.001159702443968844
2 80.74206891083128 80.73960967572494 73.40518594977418 73.40403533049697 69.68087026658571 69.75276543428572 0.00011408732819918061
2 80.73960967572494 80.7383737358653 73.40403533049697 73.40350279878298 69.75276543428572 69.78774662000001 5.065084433512251e-05
2 80.7383737358653 80.69238872245312 73.40350279878298 73.3901785342305 69.78774662000001 71.18972131328798 0.002459103277269052
2 80.69238872245312 80.65406539908305 73.3901785342305 73.3835301666028 71.18972131328798 72.33173743947827 0.0019810059014259474
2 80.65406539908305 80.63445404626549 73.3835301666028 73.38285440888215 72.33173743947827 72.95098344335912 0.0012479178674442083
2 80.63445404626549 80.54327140999429 73.38285440888215 73.34728025781533 72.95098344335912 75.93188900986709 0.006014947084366283
3 90.43431223014815 90.43436925254846 65.43632364498208 65.43622262005151 9.688968139389143 9.872324942289769 0.000276304011417243
3 90.43436925254846 90.43661958512848 65.43622262005151 65.43688813283626 9.872324942289769 10.914316484936027 0.002014777538433347
3 90.43661958512848 90.4415481771688 65.43688813283626 65.440894483575 10.914316484936027 12.63145042032188 0.0030381659655310984
3 90.4415481771688 90.44292358935888 65.440894483575 65.44135102061449 12.63145042032188 13.222048787426116 0.0011748767900918709
3 90.44292358935888 90.44798646248609 65.44135102061449 65.44195982181462 13.222048787426116 14.23584490434808 0.0022639771486546246
3 90.44798646248609 90.44850690592249 65.44195982181462 65.44230334837798 14.23584490434808 14.348829746630917 0.0002474845889742392
3 90.44850690592249 90.45726377088567 65.44230334837798 65.4422242830528 14.348829746630917 15.152179533111052 0.0019433173930667063
3 90.45726377088567 90.47821630549502 65.4422242830528 65.43584435007087 15.152179533111052 16.324467094327325 0.0022516369620899537
3 90.47821630549502 90.51432832537955 65.43584435007087 65.41263598183646 16.324467094327325 18.00988049125835 0.0032151343913404125
3 90.51432832537955 90.52371026747124 65.41263598183646 65.40510043553988 18.00988049125835 18.453358273711288 0.0007747848787035729
3 90.52371026747124 90.56046542293046 65.40510043553988 65.34142718663342 18.453358273711288 20.45252799525723 0.004020335988270984
3 90.56046542293046 90.56709394669518 65.34142718663342 65.33327476021911 20.45252799525723 20.66947228806889 0.00036224522772005464
3 90.56709394669518 90.57562313827431 65.33327476021911 65.32297019095547 20.66947228806889 20.929062721480697 0.00039711691026290236
3 90.57562313827431 90.58895665555843 65.32297019095547 65.27963608654458 20.929062721480697 22.058129316708616 0.0020744091008694757
3 90.58895665555843 90.58940495723455 65.27963608654458 65.27801990641055 22.058129316708616 22.09346923576225 5.775339756904298e-05
3 90.58940495723455 90.61210417936454 65.27801990641055 65.2313031252401 22.09346923576225 23.891695260199437 0.0033284930022741887
3 90.61210417936454 90.61490882324948 65.2313031252401 65.22490120374329 23.891695260199437 24.176437776338485 0.0005218013420538004
3 90.61490882324948 90.66329145011494 65.22490120374329 65.19507979589442 24.176437776338485 25.464387528177205 0.0025035117670389353
3 90.66329145011494 90.75504806849555 65.19507979589442 65.12728450683176 25.464387528177205 27.914757021250455 0.004923489162499297
3 90.75504806849555 90.80667364167682 65.12728450683176 65.09082328373636 27.914757021250455 29.660930550713648 0.0036778988830595497
3 90.80667364167682 90.85219752706614 65.09082328373636 65.06523477195172 29.660930550713648 30.895474491317604 0.002107586518723711
3 90.85219752706614 90.87025947097818 65.06523477195172 65.04511399259515 30.895474491317604 31.633193713409373 0.0014615859779339147
3 90.87025947097818 90.87197865832425 65.04511399259515 65.03416407030133 31.633193713409373 31.944792781802075 0.0009206691898431002
3 90.87197865832425 90.87012480976608 65.03416407030133 65.0237012470187 31.944792781802075 32.20932693560145 0.0005407180143088679
3 90.87012480976608 90.85184300551857 65.0237012470187 65.00066554327337 32.20932693560145 33.15972775864955 0.0016763910382369246
3 90.85184300551857 90.83992429979675 65.00066554327337 64.99109294594643 33.15972775864955 33.45866224058889 0.0005040795546462384
3 90.83992429979675 90.82089961412174 64.99109294594643 65.00141806504523 33.45866224058889 33.75445727437345 0.0006633030748640214
3 90.82089961412174 90.79893236418751 65.00141806504523 64.8447450316461 33.75445727437345 34.63682412615245 0.0017638206072927815
3 90.79893236418751 90.74313611143828 64.8447450316461 64.8298924100245 34.63682412615245 34.81754760686893 0.00028454794235164107
3 90.74313611143828 90.77135608567383 64.8298924100245 64.87649282639953 34.81754760686893 34.902226344888355 0.00036309148710942426
3 90.77135608567383 90.81572548831981 64.87649282639953 64.8708011848489 34.902226344888355 34.8953990401812 0.0002829012107633806
3 90.81572548831981 90.8106041873234 64.8708011848489 64.86295592321325 34.8953990401812 34.89361798598068 0.0001677718044652569
3 90.74313611143828 90.08690300249808 64.8298924100245 62.567737472864984 34.81754760686893 39.88007726391465 0.0
3 90.08690300249808 90.04325542678386 62.567737472864984 62.54363924874153 39.88007726391465 39.96477977347602 0.0003351610300751635
3 90.04325542678386 90.0039914394718 62.54363924874153 62.525780045257406 39.96477977347602 39.96229005101701 0.0002991692982301958
3 90.0039914394718 90.00335762504568 62.525780045257406 62.52395121177642 39.96229005101701 39.96750394868428 0.00011832140152713082
3 90.00335762504568 90.00335762504568 62.52395121177642 62.52395121177642 39.96750394868428 39.96750394868428 0.0
3 90.00335762504568 90.88309918350953 62.52395121177642 61.774204810433545 39.96750394868428 38.86995645271803 0.0
3 90.88309918350953 90.6359314119988 61.774204810433545 60.558752144212406 38.86995645271803 37.39154848872853 0.0
3 90.6359314119988 98.34267992845965 60.558752144212406 53.91169728101623 37.39154848872853 29.315817524303664 0.0
3 98.34267992845965 101.84039879397447 53.91169728101623 31.1973262580634 29.315817524303664 18.037587819899915 0.0
3 101.84039879397447 104.88599964678275 31.1973262580634 24.374192668217276 18.037587819899915 17.193211584772445 0.0
4 31.521479624706195 31.521781944347325 5.181357526172825 5.181281385049199 26.959932997429437 27.287435785556596 0.0006658752668736608
4 31.521781944347325 31.522040510918682 5.181281385049199 5.180866326091406 27.287435785556596 27.721457785996506 0.0009233582589747507
4 31.522040510918682 31.523083984411976 5.180866326091406 5.179225017556687 27.721457785996506 28.455266415375167 0.0012661683360034235
4 31.523083984411976 31.52356485652304 5.179225017556687 5.178284183060371 28.455266415375167 28.731929115951196 0.00047854525399481507
4 31.52356485652304 31.524176851993865 5.178284183060371 5.177044027473784 28.731929115951196 29.124287837061622 0.0006384777153249396
4 31.524176851993865 31.52444412126086 5.177044027473784 5.174380694334028 29.124287837061622 30.192624439848576 0.00200737156055118
4 31.52444412126086 31.522180549130656 5.174380694334028 5.171862948959991 30.192624439848576 30.950395651541566 0.0013377480181905326
4 31.522180549130656 31.518681133572077 5.171862948959991 5.16890519444808 30.950395651541566 31.95749836560016 0.0018198753450803407
4 31.518681133572077 31.5164211379534 5.16890519444808 5.165187644531913 31.95749836560016 32.68141431242491 0.001229604948960742
4 31.5164211379534 31.51584208219217 5.165187644531913 5.1640736070037665 32.68141431242491 32.88494537305245 0.0004456589739265536
4 31.51584208219217 31.512987577033478 5.1640736070037665 5.159655369492625 32.88494537305245 34.28901177432581 0.002586593111158033
4 31.512987577033478 31.512888930618164 5.159655369492625 5.159374467681848 34.28901177432581 34.33356627584542 7.431492515307328e-05
4 31.512888930618164 31.51235818819259 5.159374467681848 5.15686114842845 34.33356627584542 34.816138145516135 0.0008065785656243489
4 31.51235818819259 31.512432858935963 5.15686114842845 5.156755243320416 34.816138145516135 34.836261202021106 2.8702909148556146e-05
4 31.512432858935963 31.512729686567454 5.156755243320416 5.1563449262332375 34.836261202021106 34.90817446061816 0.00014422921421046515
4 31.512729686567454 31.514626065667183 5.1563449262332375 5.153503677828677 34.90817446061816 35.48956871796286 0.0011148041222103714
4 31.514626065667183 31.515494256333437 5.153503677828677 5.15261541473268 35.48956871796286 35.707861892504795 0.000458080288409405
4 31.515494256333437 31.51975806504229 5.15261541473268 5.175991097207463 35.707861892504795 37.02065252236017 0.0024527166578397087
4 31.51975806504229 31.50181167201173 5.175991097207463 5.225763641604729 37.02065252236017 38.794445924923735 0.0033721347730730445
4 31.50181167201173 31.42276099045078 5.225763641604729 5.273758400929425 38.794445924923735 40.3370220351293 0.0028569041206127402
4 31.42276099045078 31.387716571299485 5.273758400929425 5.273973193457584 40.3370220351293 40.86244285026281 0.0008892265119471557
4 31.387716571299485 31.340476771727477 5.273973193457584 5.260869210588207 40.86244285026281 41.623370408884654 0.0017435701626874493
4 31.340476771727477 31.196527220451088 5.260869210588207 5.193896354855613 41.623370408884654 43.4512797675052 0.003444407446648836
4 31.196527220451088 31.19622885963004 5.193896354855613 5.19382990174402 43.4512797675052 43.4542013503427 5.918318322962862e-06
4 31.19622885963004 31.163589245605376 5.19382990174402 5.186217049906467 43.4542013503427 43.76902703350688 0.0005040775323591484
4 31.163589245605376 31.114620187538655 5.186217049906467 5.174416038998196 43.76902703350688 44.373727597667184 0.0010245766315165874
4 31.114620187538655 31.092462535062666 5.174416038998196 5.178083462917605 44.373727597667184 44.596599524593984 0.0005003226048914076
4 31.092462535062666 30.718235591190147 5.178083462917605 5.2789182610219685 44.596599524593984 47.66169299526791 0.006102812689193073
4 30.718235591190147 30.74097328721116 5.2789182610219685 5.066768268516036 47.66169299526791 49.069338457540475 0.002591849876391645
4 30.74097328721116 30.768876287165998 5.066768268516036 4.851848193675206 49.069338457540475 50.19174895469381 0.0022470274701394534
4 30.768876287165998 30.812218814972255 4.851848193675206 5.01754416180015 50.19174895469381 51.22438490618473 0.0017952957720414702
4 30.812218814972255 30.954885962564 5.01754416180015 5.09998356811502 51.22438490618473 51.80298369506421 0.0011908684000922266
4 30.954885962564 30.95805406612138 5.09998356811502 5.099198536881481 51.80298369506421 51.81113456118733 1.2181397330437272e-05
4 30.95805406612138 31.113306229445882 5.099198536881481 5.058359267147691 51.81113456118733 52.21353879014772 0.0010569050945572291
4 31.113306229445882 31.12081012306436 5.058359267147691 5.043542801276956 52.21353879014772 52.39961200676616 0.0003539843599363163
4 31.12081012306436 31.129446172895083 5.043542801276956 5.038765245289863 52.39961200676616 52.52039953547286 0.00016283776463492554
4 31.129446172895083 31.155813617693273 5.038765245289863 5.076191700483803 52.52039953547286 52.857675654192604 0.000590461688979694
4 31.155813617693273 31.034612184489337 5.076191700483803 5.171176512098325 52.857675654192604 53.0840514135575 0.0006553827224776374
4 31.034612184489337 30.96825138364254 5.171176512098325 5.23786064675819 53.0840514135575 53.25173633196671 0.0004648813980051077
4 30.96825138364254 30.940956040197797 5.23786064675819 5.270119389774174 53.25173633196671 53.374236202269145 0.00038510359027440534
4 30.940956040197797 30.875232458130498 5.270119389774174 5.243627792212858 53.374236202269145 53.361811409278 0.0003789899551071228
4 30.875232458130498 30.858053780677157 5.243627792212858 5.2400014104396035 53.361811409278 53.36512627129484 0.00024713869680752904
5 76.49118700495 76.48833752040801 83.56203067152985 83.56348295215027 29.356726488178285 30.717009488274485 0.0028478160290801176
5 76.48833752040801 76.48352236051787 83.56348295215027 83.56685578358413 30.717009488274485 32.259260920201505 0.0027776348046536455
5 76.48352236051787 76.48014497787585 83.56685578358413 83.56916422365674 32.259260920201505 33.32594464173596 0.0020754707862214823
5 76.48014497787585 76.47873764295468 83.56916422365674 83.56992172386718 33.32594464173596 33.5948404172038 0.00043710577708833516
5 76.47873764295468 76.47637164345994 83.56992172386718 83.57039897738207 33.5948404172038 33.9396703894196 0.0006381610980692146
5 76.47637164345994 76.47405547612264 83.57039897738207 83.57079647004105 33.9396703894196 34.195876436341464 0.0003867032554183832
5 76.47405547612264 76.47176029342926 83.57079647004105 83.57086072072106 34.195876436341464 34.425521074416594 0.0004598142122984235
5 76.47176029342926 76.47076611360401 83.57086072072106 83.57088377329728 34.425521074416594 34.520573035122446 0.00016481216066963135
5 76.47076611360401 76.46710534161863 83.57088377329728 83.56990156809321 34.520573035122446 34.907438701085 0.0010148982146824799
5 76.46710534161863 76.46378599264106 83.56990156809321 83.56859041297963 34.907438701085 35.24600627403839 0.0006233634350815449
5 76.46378599264106 76.45904255469227 83.56859041297963 83.56669396114374 35.24600627403839 35.625123069325305 0.0007824995840225809
5 76.45904255469227 76.42834299236641 83.56669396114374 83.55934009446771 35.625123069325305 37.7088763300444 0.003964887523815521
5 76.42834299236641 76.42553414087362 83.55934009446771 83.5582846801944 37.7088763300444 37.91221662444546 0.000804971314239505
5 76.42553414087362 76.42029696381091 83.5582846801944 83.55556892701874 37.91221662444546 38.34149303374243 0.0006859187750643623
5 76.42029696381091 76.40006680968678 83.55556892701874 83.54520952890093 38.34149303374243 39.974540839344215 0.0031263690704739374
5 76.40006680968678 76.39712520265584 83.54520952890093 83.54364803735318 39.974540839344215 40.15399743478674 0.00046824081865805826
5 76.39712520265584 76.38924274617784 83.54364803735318 83.53931046636082 40.15399743478674 40.624414646131754 0.000904757976445458
5 76.38924274617784 76.3872442718994 83.53931046636082 83.53807215907436 40.624414646131754 40.75610717000168 0.0002614812572028327
5 76.3872442718994 76.38665111253857 83.53807215907436 83.53768618104505 40.75610717000168 40.7938114965311 5.529058302073837e-05
5 76.38665111253857 76.35900915620127 83.53768618104505 83.52452391091059 40.7938114965311 42.99890997450309 0.00435837765435342
5 76.35900915620127 76.35430932539442 83.52452391091059 83.52254165171026 42.99890997450309 43.44801180118222 0.000857145513483946
5 76.35430932539442 76.34312269892234 83.52254165171026 83.51712542991879 43.44801180118222 45.0035218239633 0.0026416718850093275
5 76.34312269892234 76.34295568523976 83.51712542991879 83.51705482190398 45.0035218239633 45.03451661373671 6.411335156744562e-05
5 76.34295568523976 76.34235568163174 83.51705482190398 83.51671651775284 45.03451661373671 45.15865911627565 0.0002402419287638915
